"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","wdsp","NUM_COLLISIONS"
"2035",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,36.3,20.4,12.6,0.565
"2036",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,37.7,31.7,6.5,0.6725
"2037",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,37.9,33,6.5,0.5325
"2038",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,42.8,38.5,9.8,0.5275
"2039",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,47.7,45.3,15.4,0.89
"2040",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,47.7,45,13.7,0.5625
"2041",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,39.7,31.5,17.5,0.2775
"2042",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,44.7,44.7,21.6,0.855
"2043",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,45.6,41.3,16.1,0.5025
"2044",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,41.9,34.1,16.6,0.6575
"2045",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.8,40.6,8.6,0.7675
"2046",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,43.2,33.2,11.6,0.77
"2047",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.6,31.9,10.5,0.4625
"2048",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,46.3,33.1,7.2,0.4225
"2049",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,46.4,33.6,7.1,0.69
"2050",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,44.7,41.7,6.7,0.68
"2051",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,49.2,48.2,15.1,0.5675
"2052",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,50,48.9,12.7,0.825
"2053",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,48.8,46.9,9.2,0.7275
"2054",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,49.5,48.3,6.3,0.5125
"2055",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,50.5,48.7,5.9,0.265
"2056",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,46.2,40.4,12,0.6425
"2057",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,48.4,43.7,7.6,0.785
"2058",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,54.5,45.7,13.1,0.9825
"2059",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,54,48.6,13.2,0.9775
"2060",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,53.3,51.3,12.2,0.81
"2061",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,58,47.5,13.5,0.5075
"2062",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,52.5,49.7,6.9,0.24
"2063",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,53,49.7,11.3,0.74
"2064",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,48.4,46.3,6.9,0.8425
"2065",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,51.2,50.1,7.7,0.78
"2066",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,51,50.2,12.2,0.66
"2067",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,48.9,46.2,7.3,0.5075
"2068",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,49.7,48.5,8.6,0.325
"2069",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,50.5,49.6,5.5,0.725
"2070",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,53.9,53.4,10.7,0.9475
"2071",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,55.3,53.8,8.5,0.7175
"2072",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,54.1,54.1,3.6,0.8325
"2073",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,52.2,49.1,10.9,0.5425
"2074",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,49.6,49,9.8,0.46
"2075",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,56.5,56.4,13.9,0.4475
"2076",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,60.9,51,8.7,0.5675
"2077",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,54.6,49.5,7,0.725
"2078",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,57.3,55.7,7,0.825
"2079",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,56.3,49.7,9.6,0.9275
"2080",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,56.5,53.6,13.6,1
"2081",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,58.8,56.7,13.8,0.505
"2082",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,53.7,53.4,12.6,0.22
"2083",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,53.4,52.6,11.6,0.025
"2084",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,59.2,54.2,7.5,0.7725
"2085",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,55.1,54.6,6.5,0.7475
"2086",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,58.6,58.4,6.2,0.88
"2087",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,63.1,60.8,7.9,0.5575
"2088",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,52.8,48.1,11.8,0.315
"2089",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,51,50.1,13.5,0.7475
"2090",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,54.5,51.3,11,0.7225
"2091",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,54.8,50.8,9.6,0.63
"2092",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,51.5,48,6.5,0.735
"2093",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,54.8,51.9,8,0.895
"2094",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,62.9,55.8,5.7,0.7675
"2095",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,61.5,49.5,6.8,0.335
"2096",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,56.2,45.3,8.8,0.7175
"2097",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,55.3,48.6,9.6,0.8025
"2098",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,59.4,57,11.5,0.7675
"2099",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,59,54,6.2,0.8225
"2100",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,62.8,56,8.2,0.695
"2101",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,66.7,56.6,6,0.57
"2102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,62.8,58.8,5.2,0.7475
"2103",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,61.1,56.4,7.2,0.8225
"2104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,59.2,57,9.2,0.285
"2105",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,62.7,61.5,5.9,0.385
"2106",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,63.8,60.8,10.4,0.835
"2107",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,60.7,55.3,7.7,0.9075
"2108",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,62.7,59.1,9.3,0.3525
"2109",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,64.1,62.6,14.6,0.845
"2110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,71.1,65.4,5.9,0.63
"2111",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.8,66.4,5.9,0.41
"2112",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,68.4,64.9,4.7,0.8
"2113",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,66.9,66.2,6.2,0.6975
"2114",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71.7,70.5,6.8,0.0175
"2115",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,71.7,71,6.2,0.8025
"2116",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,70.6,69.3,11.5,0.6375
"2117",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,67.3,52.8,12.8,0.3175
"2118",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,61.7,52.8,3.8,0.365
"2119",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,60.9,53.6,6.7,0.6825
"2120",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,67.2,64.7,10.4,0.82
"2121",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,68.3,65.1,8.9,0.57
"2122",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,68.2,59.5,6.8,0.6075
"2123",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,64.8,55.1,5,0.8175
"2124",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,64.9,59.5,4.7,0.445
"2125",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,65.5,61.6,5.3,0.4125
"2126",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,68.7,67.9,4.7,0.8
"2127",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,70.5,69,10.7,0.7025
"2128",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71.2,66.7,9,0.7225
"2129",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,67.9,57.5,6.3,0.85
"2130",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,64.3,56.7,3.3,0.7525
"2131",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,59.8,9999.9,6.7,0.5575
"2132",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,66.5,66.2,12.8,0.3525
"2133",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,69.9,68.1,12.6,0.5375
"2134",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,69.2,68.1,9.8,0.6375
"2135",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,69.8,68.7,11,0.645
"2136",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,69.8,69.4,13.9,0.5175
"2137",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,70.6,70.1,7.8,0.885
"2138",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,69.7,69.7,6.7,0.595
"2139",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.9,69.1,6.3,0.16
"2140",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,71.3,66.7,5.8,0.4525
"2141",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,68.9,65.8,4.9,0.775
"2142",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,69.2,67.6,8.6,0.6525
"2143",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,73.7,72.5,11.6,0.8075
"2144",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,73.7,72.6,9.2,0.875
"2145",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,71.8,71.2,9.4,0.515
"2146",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,74.3,70.4,7.1,0.435
"2147",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,74.8,73.4,7.2,0.5825
"2148",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,75.8,74.1,9.7,0.6475
"2149",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,74.6,73.6,8.1,0.6425
"2150",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,74.9,73.5,9.2,0.775
"2151",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,76.9,68.4,6.4,0.77
"2152",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,68.8,66.2,5.8,0.4225
"2153",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.9,69.7,7.3,0.25
"2154",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,69.1,68.1,6.2,0.545
"2155",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,72.8,71.4,6.9,0.755
"2156",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,74.1,70.4,9.7,0.615
"2157",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,77.2,71.4,10.1,0.62
"2158",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.9,72.1,5.1,0.76
"2159",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,73.9,72.4,9.4,0.45
"2160",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,68.5,65.5,13.1,0.2275
"2161",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,66.7,66,11.6,0.4075
"2162",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,66.7,65.5,9.5,0.4525
"2163",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,68.1,67.4,8.1,0.5
"2164",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,70,61.6,9.3,0.5275
"2165",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,67.1,61.5,4.7,0.705
"2166",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,66.5,60.3,5.8,0.3825
"2167",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,68.2,60.3,5.4,0.3225
"2168",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,73.1,69.6,8.7,0.63
"2169",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,73,71.2,9,0.79
"2170",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,75.3,72.7,9.8,0.715
"2171",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.2,72.4,10.2,0.8425
"2172",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,69.9,63.6,13,0.56
"2173",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,65,59.4,7.2,0.325
"2174",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,67,64,5,0.3225
"2175",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,69.9,69.1,8.4,0.335
"2176",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,75.7,70.6,9.9,0.9675
"2177",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,69.2,64.7,4.8,0.9225
"2178",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,71.1,64.3,8.7,0.68
"2179",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,66.6,60.3,6.9,0.4225
"2180",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,62.6,50.8,10,0.3925
"2181",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,62.3,55.4,13.4,0.6275
"2182",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,68.9,67.5,10,0.3625
"2183",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,71,69.6,4,0.96
"2184",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,66.1,63.8,8.4,0.7975
"2185",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,64.9,60.7,7.1,0.7125
"2186",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,65.9,61,5.8,0.4925
"2187",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,63.9,59.5,3.7,0.495
"2188",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,65.6,62.6,5,0.685
"2189",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,71,69.2,8.7,0.8525
"2190",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,66.5,63.8,11,0.3
"2191",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,63.7,57.9,11.3,0.65
"2192",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,60.6,54.6,6.9,0.79
"2193",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,68.8,60.1,14.4,0.4075
"2194",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,59.8,50.2,3,0.19
"2195",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,57.4,50.3,10.1,0.4875
"2196",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,60.5,55.1,14.4,0.79
"2197",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,69.4,67.3,14.7,0.89
"2198",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,66.3,62.6,13.2,0.6825
"2199",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,60.5,58.5,8.5,0.7825
"2200",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,62.3,56.3,6.6,0.5125
"2201",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,61,53.5,4.7,0.2775
"2202",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,62,56.1,5.4,0.46
"2203",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,64.7,62.1,6.6,0.535
"2204",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,64.4,62.3,9.4,0.9475
"2205",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,60,57.1,5.7,0.795
"2206",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,62.2,57,14.7,0.9925
"2207",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,55.5,46.3,6,0.3625
"2208",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,64.4,59.6,8.6,0.325
"2209",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,60.7,55.7,10.5,0.255
"2210",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,63.1,59,8.6,0.5725
"2211",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,66.2,64.9,9.1,0.7725
"2212",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,67.2,65.9,8.9,0.855
"2213",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,53.2,44.9,7.9,0.445
"2214",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,52.8,37.7,8.9,0.2925
"2215",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,57.1,51.9,9.8,0.7325
"2216",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,57.1,44.8,15.5,0.7225
"2217",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,55.6,40.7,13.3,0.75
"2218",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,45.6,23.6,16.3,0.84
"2219",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,49.2,33.4,13.7,0.97
"2220",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,59.5,53.2,16.1,0.575
"2221",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,48.5,41.4,11.8,0.485
"2222",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,43.3,24.9,11.7,0.6275
"2223",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,51.5,43.7,8,0.705
"2224",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,48.8,41.3,13.2,0.8
"2225",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,45.3,32.4,14.2,0.91
"2226",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,39.8,25.4,8.7,0.87
"2227",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,50,45.3,16,0.895
"2228",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,56.8,52.7,13.4,0.3925
"2229",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,54.9,48.9,11.7,0.7425
"2230",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,47.9,35.4,9.8,0.805
"2231",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,45.9,35.8,6.8,0.6175
"2232",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,58,54.7,11.1,0.7425
"2233",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,60,57.8,13.9,0.8675
"2234",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,59.7,55.6,19.2,0.6425
"2235",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,47.7,32.3,9.9,0.2575
"2236",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,47.5,41.9,9.2,0.9
"2237",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,56.8,56.2,12.1,0.7
"2238",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,57.9,52.2,13.7,0.7425
"2239",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,52.1,38.7,11.1,0.58
"2240",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,52.2,44.9,19.1,0.5175
"2241",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,39.9,21.2,13.7,0.2525
"2242",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,41.7,24.7,8.2,0.245
"2243",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,51.9,46.5,16.9,0.8875
"2244",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,39.3,20.6,16.5,0.7225
"2245",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,42.8,39.1,19,0.8025
"2246",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,44.5,31.4,12.1,0.4
"2247",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,41.7,29.3,6.7,0.1775
"2248",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,46.7,41,5,0.745
"2249",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,48.2,46.3,7,0.74
"2250",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,39.9,28.6,13.8,0.8325
"2251",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,24.9,4.8,19.2,0.0325
"2252",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,23,11.1,13.1,0.1925
"2253",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,41.4,31.9,11.5,0.3425
"2254",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,47.7,45.7,15.9,0.21
"2255",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,45.4,42.8,8.1,0.86
"2256",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,46.9,42.2,19.3,0.525
"2257",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,41,30.4,12.5,0.435
"2258",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,41.3,29,17.1,0.6175
"2259",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,38.4,30.1,7.5,0.86
"2260",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,38.3,31.9,5.7,0.505
"2261",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,46,44.1,12.2,0.3975
"2262",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,51,49,11.3,0.745
